customer_id,first_name,last_name,email,country,city,segment,acquisition_channel,registration_date
35714,Mohamed,Garnier,mohamed.garnier35714@gmail.com,France,Besançon,new,organic_search,2023-10-03
35715,Gabriel,Clement,gabriel.clement35715@gmail.com,France,Rouen,returning,organic_search,2019-10-21
35716,Youssef,Rezki,youssef.rezki35716@gmail.com,France,Le Havre,returning,referral,2022-08-25
35717,Michel,Chevalier,michel.chevalier35717@yahoo.fr,France,Montpellier,new,organic_search,2020-08-06
35718,Louis,Hamid,louis.hamid35718@gmail.com,France,Rennes,returning,paid_search,2023-06-18
35719,Marie,Dupont,marie.dupont35719@gmail.com,France,Bordeaux,VIP,social_media,2024-06-03
35720,Stéphanie,Roux,stephanie.roux35720@gmail.com,France,Lille,new,social_media,2022-09-10
35721,Laura,Bertrand,laura.bertrand35721@yahoo.fr,France,Strasbourg,new,referral,2019-07-16
35722,Stéphane,Lefebvre,stephane.lefebvre35722@gmail.com,France,Toulon,new,social_media,2024-07-07
35723,Justine,Vincent,justine.vincent35723@yahoo.fr,France,Grenoble,new,referral,2022-05-02
35724,Philippe,Andre,philippe.andre35724@hotmail.fr,France,Bordeaux,returning,social_media,2024-10-11
35725,Cédric,Rezki,cedric.rezki35725@gmail.com,France,Montpellier,new,organic_search,2021-07-03
35726,Éric,Blanc,eric.blanc35726@sfr.fr,France,Toulon,returning,paid_search,2024-01-10
35727,François,Boyer,francois.boyer35727@gmail.com,France,Rouen,returning,paid_search,2023-08-07
35728,Margot,Masson,margot.masson35728@orange.fr,France,Bordeaux,new,paid_search,2024-06-08
35729,Sébastien,Faure,sebastien.faure35729@gmail.com,France,Lille,returning,organic_search,2024-06-08
35730,Adam,Mercier,adam.mercier35730@gmail.com,France,Lyon,returning,paid_search,2024-10-18
35731,Alexis,Bertrand,alexis.bertrand35731@gmail.com,France,Toulon,returning,direct,2024-01-14
35732,Antoine,Roussel,antoine.roussel35732@gmail.com,France,Caen,returning,social_media,2020-11-01
35733,Philippe,Rousseau,philippe.rousseau35733@yahoo.fr,France,Strasbourg,new,referral,2023-03-30
35734,Quentin,Bonnet,quentin.bonnet35734@gmail.com,France,Toulouse,new,in_store,2023-09-20
35735,Laure,David,laure.david35735@gmail.com,France,Grenoble,returning,referral,2019-10-11
35736,Zoé,Meziane,zoe.meziane35736@gmail.com,France,Nantes,new,email,2024-04-11
35737,Nadia,Leroy,nadia.leroy35737@hotmail.fr,France,Tours,VIP,paid_search,2019-06-11
35738,Baptiste,Chevalier,baptiste.chevalier35738@gmail.com,France,Metz,returning,referral,2019-01-04
35739,Nadia,Roussel,nadia.roussel35739@gmail.com,France,Bordeaux,returning,referral,2019-11-23
35740,Manon,Guerin,manon.guerin35740@hotmail.fr,France,Clermont-Ferrand,returning,email,2020-12-08
35741,Océane,Girard,oceane.girard35741@free.fr,France,Brest,VIP,direct,2022-08-01
35742,Alexis,Bertrand,alexis.bertrand35742@orange.fr,France,Perpignan,new,paid_search,2022-06-14
35743,Céline,Hamid,celine.hamid35743@gmail.com,France,Bordeaux,returning,organic_search,2021-10-01
35744,Sarah,Garnier,sarah.garnier35744@sfr.fr,France,Metz,new,social_media,2019-10-10
35745,Nicolas,Boyer,nicolas.boyer35745@yahoo.fr,France,Lille,returning,referral,2021-05-04
35746,Aurélie,Martin,aurelie.martin35746@gmail.com,France,Toulon,new,referral,2021-08-10
35747,Lucie,Masson,lucie.masson35747@gmail.com,France,Reims,returning,in_store,2024-11-30
35748,Margot,Leroy,margot.leroy35748@hotmail.fr,France,Perpignan,returning,in_store,2022-04-20
35749,Léo,Michel,leo.michel35749@gmail.com,France,Metz,new,email,2020-11-05
35750,Xavier,Morin,xavier.morin35750@yahoo.fr,France,Paris,new,referral,2020-06-20
35751,Lucie,Dubois,lucie.dubois35751@laposte.net,France,Grenoble,new,organic_search,2021-01-01
35752,Céline,Boyer,celine.boyer35752@gmail.com,France,Caen,VIP,paid_search,2022-08-31
35753,Mathilde,Guerin,mathilde.guerin35753@gmail.com,France,Nantes,new,organic_search,2020-03-09
35754,Mathieu,Robert,mathieu.robert35754@yahoo.fr,France,Perpignan,returning,direct,2019-07-31
35755,Gabriel,Laurent,gabriel.laurent35755@sfr.fr,France,Orléans,VIP,paid_search,2019-07-30
35756,Arthur,Gautier,arthur.gautier35756@gmail.com,France,Reims,new,in_store,2023-12-25
35757,Alexis,Gauthier,alexis.gauthier35757@yahoo.fr,France,Nantes,new,in_store,2019-08-05
35758,Mohamed,Henry,mohamed.henry35758@orange.fr,France,Toulouse,new,organic_search,2021-11-23
35759,Valérie,Meziane,valerie.meziane35759@gmail.com,France,Montpellier,VIP,marketplace,2019-11-22
35760,Mehdi,Henry,mehdi.henry35760@free.fr,France,Metz,new,direct,2023-12-02
35761,Stéphanie,Laurent,stephanie.laurent35761@free.fr,France,Bordeaux,returning,paid_search,2021-10-04
35762,Sophie,Masson,sophie.masson35762@laposte.net,France,Montpellier,new,marketplace,2024-09-03
35763,Alice,Clement,alice.clement35763@laposte.net,France,Metz,new,referral,2020-02-23
35764,Valérie,Boyer,valerie.boyer35764@gmail.com,France,Saint-Étienne,new,referral,2023-06-19
35765,Patrick,Clement,patrick.clement35765@sfr.fr,France,Paris,new,referral,2020-03-03
35766,Frédéric,Rousseau,frederic.rousseau35766@orange.fr,France,Angers,new,marketplace,2020-08-01
35767,Quentin,Meziane,quentin.meziane35767@gmail.com,France,Grenoble,returning,organic_search,2023-11-03
35768,Olivier,David,olivier.david35768@yahoo.fr,France,Orléans,new,paid_search,2020-05-23
35769,Mathilde,David,mathilde.david35769@gmail.com,France,Grenoble,returning,email,2024-01-26
35770,Frédéric,Richard,frederic.richard35770@yahoo.fr,France,Caen,new,organic_search,2020-05-21
35771,Frédéric,Meziane,frederic.meziane35771@sfr.fr,France,Strasbourg,new,organic_search,2021-10-05
35772,Fatima,Hamid,fatima.hamid35772@yahoo.fr,France,Grenoble,new,paid_search,2021-04-17
35773,Marine,Garcia,marine.garcia35773@orange.fr,France,Rennes,new,marketplace,2022-04-15
35774,Amira,Bertrand,amira.bertrand35774@gmail.com,France,Marseille,returning,paid_search,2024-08-18
35775,Michel,Clement,michel.clement35775@gmail.com,France,Bordeaux,new,paid_search,2022-03-10
35776,Laura,Masson,laura.masson35776@yahoo.fr,France,Besançon,returning,organic_search,2020-08-16
35777,Mathilde,Masson,mathilde.masson35777@free.fr,France,Nantes,returning,paid_search,2023-03-12
35778,Julie,Dupont,julie.dupont35778@yahoo.fr,France,Caen,returning,paid_search,2024-08-29
35779,Océane,Rezki,oceane.rezki35779@hotmail.fr,France,Reims,new,social_media,2023-05-13
35780,Jean,Garnier,jean.garnier35780@laposte.net,France,Perpignan,new,direct,2022-04-14
35781,Charlotte,Faure,charlotte.faure35781@gmail.com,France,Lille,new,organic_search,2019-07-31
35782,Yasmine,Guerin,yasmine.guerin35782@laposte.net,France,Toulouse,new,social_media,2019-02-24
35783,Océane,Guerin,oceane.guerin35783@gmail.com,France,Le Havre,new,paid_search,2020-06-10
35784,Marie,Rousseau,marie.rousseau35784@gmail.com,France,Amiens,new,paid_search,2023-02-02
35785,Laurent,Clement,laurent.clement35785@hotmail.fr,France,Toulouse,VIP,social_media,2020-03-07
35786,Xavier,Meziane,xavier.meziane35786@gmail.com,France,Bordeaux,new,direct,2024-10-22
35787,Amélie,Bernard,amelie.bernard35787@gmail.com,France,Saint-Étienne,new,paid_search,2020-09-05
35788,Maxime,Fournier,maxime.fournier35788@yahoo.fr,France,Le Havre,returning,paid_search,2024-08-24
35789,Soraya,Martin,soraya.martin35789@free.fr,France,Marseille,new,direct,2022-12-22
35790,Rémi,Mathieu,remi.mathieu35790@yahoo.fr,France,Amiens,new,direct,2021-05-02
35791,Maxime,Henry,maxime.henry35791@yahoo.fr,France,Reims,VIP,organic_search,2024-08-19
35792,Margot,Henry,margot.henry35792@yahoo.fr,France,Caen,new,direct,2019-02-25
35793,Thomas,Rezki,thomas.rezki35793@gmail.com,France,Rennes,returning,marketplace,2023-05-13
35794,Clément,Simon,clement.simon35794@laposte.net,France,Toulouse,returning,direct,2019-03-21
35795,Xavier,Rousseau,xavier.rousseau35795@gmail.com,France,Paris,new,organic_search,2020-09-29
35796,Sandrine,Garcia,sandrine.garcia35796@gmail.com,France,Nantes,new,referral,2021-08-17
35797,Jean,Fournier,jean.fournier35797@gmail.com,France,Brest,new,paid_search,2019-10-09
35798,Emma,Chevalier,emma.chevalier35798@hotmail.fr,France,Nice,new,social_media,2019-01-21
35799,Sandrine,Robert,sandrine.robert35799@hotmail.fr,France,Rouen,new,paid_search,2019-10-24
35800,Justine,Rezki,justine.rezki35800@hotmail.fr,France,Reims,new,paid_search,2023-10-17
35801,Youssef,Bertrand,youssef.bertrand35801@sfr.fr,France,Rouen,new,marketplace,2020-02-11
35802,Nicolas,Robert,nicolas.robert35802@yahoo.fr,France,Toulouse,new,organic_search,2023-01-05
35803,Camille,Garnier,camille.garnier35803@hotmail.fr,France,Perpignan,new,marketplace,2022-03-31
35804,Karim,Garcia,karim.garcia35804@gmail.com,France,Caen,new,paid_search,2022-05-09
35805,Sophie,Gautier,sophie.gautier35805@yahoo.fr,France,Le Havre,new,organic_search,2023-02-16
35806,Éric,Bertrand,eric.bertrand35806@gmail.com,France,Caen,new,email,2021-08-09
35807,Clément,Gautier,clement.gautier35807@sfr.fr,France,Perpignan,new,direct,2020-01-25
35808,Axelle,Morel,axelle.morel35808@yahoo.fr,France,Reims,new,paid_search,2019-10-21
35809,Mehdi,Dubois,mehdi.dubois35809@orange.fr,France,Dijon,returning,email,2021-04-22
35810,Patrick,Durand,patrick.durand35810@gmail.com,France,Angers,new,direct,2022-11-18
35811,Lucas,Durand,lucas.durand35811@sfr.fr,France,Toulouse,new,social_media,2020-01-20
35812,Océane,Fournier,oceane.fournier35812@gmail.com,France,Rouen,returning,email,2021-03-16
35813,Elisa,Chevalier,elisa.chevalier35813@hotmail.fr,France,Toulon,returning,in_store,2020-10-18
35814,Sophie,Lefevre,sophie.lefevre35814@gmail.com,France,Paris,returning,organic_search,2023-08-31
35815,Adam,Rousseau,adam.rousseau35815@gmail.com,France,Saint-Étienne,VIP,direct,2024-05-10
35816,Charlotte,Fontaine,charlotte.fontaine35816@gmail.com,France,Metz,returning,referral,2022-07-20
35817,Christine,Moreau,christine.moreau35817@hotmail.fr,France,Le Havre,new,direct,2022-06-17
35818,Céline,Henry,celine.henry35818@gmail.com,France,Metz,returning,paid_search,2021-08-18
35819,Maxime,Marchand,maxime.marchand35819@laposte.net,France,Metz,new,email,2019-05-13
35820,Pauline,Garnier,pauline.garnier35820@yahoo.fr,France,Tours,returning,marketplace,2024-03-02
35821,Jade,Gauthier,jade.gauthier35821@free.fr,France,Amiens,new,email,2023-03-18
35822,Baptiste,Blanc,baptiste.blanc35822@gmail.com,France,Strasbourg,returning,direct,2021-03-23
35823,Amandine,Morel,amandine.morel35823@yahoo.fr,France,Amiens,new,paid_search,2019-01-08
35824,Arthur,Chevalier,arthur.chevalier35824@gmail.com,France,Saint-Étienne,new,email,2019-06-23
35825,Alice,Boudjema,alice.boudjema35825@gmail.com,France,Toulon,returning,organic_search,2019-04-24
35826,Emilie,Rousseau,emilie.rousseau35826@gmail.com,France,Montpellier,new,email,2021-09-03
35827,Pauline,Bonnet,pauline.bonnet35827@orange.fr,France,Nantes,returning,direct,2023-01-03
35828,Valérie,Fontaine,valerie.fontaine35828@orange.fr,France,Brest,returning,paid_search,2023-05-10
35829,Marine,Lefebvre,marine.lefebvre35829@orange.fr,France,Reims,returning,paid_search,2021-06-12
35830,Lucas,Richard,lucas.richard35830@hotmail.fr,France,Lille,new,direct,2021-06-10
35831,Arthur,Chevalier,arthur.chevalier35831@hotmail.fr,France,Rouen,VIP,organic_search,2024-06-04
35832,Mathieu,Roussel,mathieu.roussel35832@free.fr,France,Bordeaux,returning,organic_search,2023-06-10
35833,Elise,Meziane,elise.meziane35833@gmail.com,France,Toulon,new,direct,2019-08-23
35834,Léo,Martin,leo.martin35834@gmail.com,France,Montpellier,new,paid_search,2019-05-10
35835,Aurélie,Andre,aurelie.andre35835@yahoo.fr,France,Paris,returning,email,2019-11-27
35836,Océane,Gautier,oceane.gautier35836@yahoo.fr,Belgique,Rennes,new,email,2023-12-06
35837,Patrick,Bonnet,patrick.bonnet35837@hotmail.fr,France,Strasbourg,new,organic_search,2020-10-26
35838,Cédric,Fournier,cedric.fournier35838@gmail.com,France,Montpellier,new,organic_search,2021-06-28
35839,Stéphane,Legrand,stephane.legrand35839@gmail.com,France,Dijon,new,organic_search,2022-05-19
35840,Nicolas,Faure,nicolas.faure35840@hotmail.fr,Suisse,Paris,new,paid_search,2021-01-31
35841,Nathan,Masson,nathan.masson35841@free.fr,France,Brest,new,in_store,2019-04-24
35842,Romain,Mercier,romain.mercier35842@gmail.com,France,Lyon,new,direct,2019-07-03
35843,Adrien,Bertrand,adrien.bertrand35843@laposte.net,Belgique,Nice,returning,organic_search,2019-06-03
35844,Océane,Nicolas,oceane.nicolas35844@free.fr,Luxembourg,Toulon,returning,email,2022-08-30
35845,Léo,Masson,leo.masson35845@hotmail.fr,France,Metz,returning,social_media,2024-02-10
35846,Baptiste,Chevalier,baptiste.chevalier35846@yahoo.fr,France,Besançon,returning,organic_search,2024-08-29
35847,Frédéric,Durand,frederic.durand35847@gmail.com,Luxembourg,Caen,new,referral,2020-08-10
35848,Marc,Legrand,marc.legrand35848@gmail.com,France,Nantes,VIP,organic_search,2024-06-26
35849,Mohamed,Gautier,mohamed.gautier35849@gmail.com,France,Strasbourg,new,marketplace,2024-07-09
35850,Florence,Durand,florence.durand35850@sfr.fr,France,Grenoble,new,organic_search,2021-01-22
35851,Julie,François,julie.francois35851@yahoo.fr,France,Angers,new,email,2024-06-19
35852,Inès,Nicolas,ines.nicolas35852@hotmail.fr,France,Marseille,new,paid_search,2023-06-11
35853,Chloé,Michel,chloe.michel35853@gmail.com,France,Saint-Étienne,new,social_media,2023-04-23
35854,Justine,Martin,justine.martin35854@yahoo.fr,France,Rennes,new,direct,2023-09-04
35855,Mathieu,Boudjema,mathieu.boudjema35855@gmail.com,France,Tours,new,direct,2022-03-23
35856,Manon,Chevalier,manon.chevalier35856@hotmail.fr,France,Angers,returning,email,2019-05-24
35857,Christophe,Lefebvre,christophe.lefebvre35857@laposte.net,France,Besançon,new,organic_search,2020-11-24
35858,Raphaël,Richard,raphael.richard35858@hotmail.fr,Suisse,Paris,new,direct,2021-11-07
35859,Stéphane,Martin,stephane.martin35859@yahoo.fr,France,Caen,new,referral,2021-12-11
35860,Amélie,Girard,amelie.girard35860@free.fr,France,Lyon,new,social_media,2019-01-07
35861,Thomas,Bonnet,thomas.bonnet35861@gmail.com,France,Angers,new,referral,2024-04-09
35862,Jade,Marchand,jade.marchand35862@gmail.com,France,Bordeaux,returning,marketplace,2022-07-31
35863,Mathilde,Blanc,mathilde.blanc35863@hotmail.fr,France,Nantes,new,email,2024-06-14
35864,Clément,Rezki,clement.rezki35864@yahoo.fr,France,Rouen,returning,organic_search,2024-12-14
35865,Philippe,Garnier,philippe.garnier35865@sfr.fr,France,Strasbourg,VIP,organic_search,2022-05-22
35866,Aurélie,Robert,aurelie.robert35866@gmail.com,France,Marseille,returning,social_media,2020-10-25
35867,Inès,Moreau,ines.moreau35867@hotmail.fr,France,Le Havre,new,email,2022-05-19
35868,Thomas,Girard,thomas.girard35868@free.fr,France,Lille,returning,paid_search,2020-05-08
35869,Sandrine,Mercier,sandrine.mercier35869@gmail.com,France,Bordeaux,VIP,paid_search,2022-10-13
35870,Valérie,Lefevre,valerie.lefevre35870@hotmail.fr,France,Amiens,new,marketplace,2024-12-24
35871,Arthur,Masson,arthur.masson35871@free.fr,France,Lille,returning,social_media,2023-08-17
35872,Frédéric,Henry,frederic.henry35872@orange.fr,France,Metz,VIP,in_store,2023-09-05
35873,Cédric,Chevalier,cedric.chevalier35873@gmail.com,France,Marseille,VIP,social_media,2019-06-24
35874,Nathan,Andre,nathan.andre35874@hotmail.fr,France,Le Havre,VIP,organic_search,2019-08-22
35875,Charlotte,Michel,charlotte.michel35875@laposte.net,France,Grenoble,returning,paid_search,2023-12-21
35876,Thomas,Gauthier,thomas.gauthier35876@gmail.com,France,Rouen,returning,organic_search,2019-05-27
35877,Pierre,Faure,pierre.faure35877@orange.fr,France,Dijon,new,paid_search,2021-02-18
35878,Michel,François,michel.francois35878@yahoo.fr,Monaco,Dijon,new,organic_search,2021-07-24
35879,Christophe,François,christophe.francois35879@gmail.com,France,Metz,new,social_media,2021-07-11
35880,David,Mathieu,david.mathieu35880@orange.fr,France,Bordeaux,new,organic_search,2024-02-12
35881,Mehdi,Garcia,mehdi.garcia35881@free.fr,France,Lyon,VIP,social_media,2024-08-04
35882,Éric,François,eric.francois35882@gmail.com,France,Metz,new,paid_search,2021-01-17
35883,Yasmine,Thomas,yasmine.thomas35883@yahoo.fr,France,Lille,new,email,2019-09-28
35884,Nathalie,Simon,nathalie.simon35884@yahoo.fr,France,Bordeaux,new,organic_search,2024-05-07
35885,Sandrine,Marchand,sandrine.marchand35885@yahoo.fr,France,Grenoble,VIP,social_media,2023-04-11
35886,Hugo,Mercier,hugo.mercier35886@gmail.com,France,Angers,new,referral,2021-06-07
35887,Florian,Nicolas,florian.nicolas35887@orange.fr,France,Amiens,returning,organic_search,2023-09-23
35888,Baptiste,Mercier,baptiste.mercier35888@free.fr,France,Tours,new,paid_search,2020-02-01
35889,Arthur,Bertrand,arthur.bertrand35889@yahoo.fr,France,Montpellier,returning,direct,2022-08-28
35890,Valérie,Fournier,valerie.fournier35890@free.fr,France,Clermont-Ferrand,new,organic_search,2021-07-17
35891,Lucas,Bertrand,lucas.bertrand35891@sfr.fr,France,Saint-Étienne,new,direct,2024-07-16
35892,Léa,Clement,lea.clement35892@hotmail.fr,France,Montpellier,new,email,2022-04-16
35893,Julie,Lambert,julie.lambert35893@gmail.com,France,Saint-Étienne,new,direct,2020-08-21
35894,Stéphane,Marchand,stephane.marchand35894@gmail.com,France,Toulon,new,paid_search,2020-02-05
35895,Cédric,Hamid,cedric.hamid35895@orange.fr,France,Tours,new,in_store,2022-08-03
35896,Chloé,Hamid,chloe.hamid35896@sfr.fr,France,Caen,returning,in_store,2020-10-01
35897,Marie,Meziane,marie.meziane35897@gmail.com,France,Dijon,returning,email,2024-03-08
35898,Raphaël,Fontaine,raphael.fontaine35898@gmail.com,France,Strasbourg,returning,organic_search,2019-04-14
35899,Océane,David,oceane.david35899@free.fr,France,Tours,returning,organic_search,2024-09-17
35900,Xavier,Lefevre,xavier.lefevre35900@hotmail.fr,France,Bordeaux,new,email,2019-03-19
35901,David,Boudjema,david.boudjema35901@gmail.com,France,Metz,returning,organic_search,2022-06-20
35902,Éric,Meziane,eric.meziane35902@orange.fr,France,Toulon,returning,paid_search,2023-01-22
35903,Yasmine,Lefebvre,yasmine.lefebvre35903@hotmail.fr,France,Nantes,VIP,social_media,2023-04-23
35904,Rémi,Vincent,remi.vincent35904@free.fr,France,Amiens,new,referral,2023-11-21
35905,Hugo,Nicolas,hugo.nicolas35905@gmail.com,France,Toulouse,new,direct,2022-01-20
35906,Manon,Robin,manon.robin35906@gmail.com,France,Nice,returning,in_store,2024-05-14
35907,Raphaël,Boudjema,raphael.boudjema35907@free.fr,Suisse,Rouen,returning,referral,2022-02-02
35908,Marine,Bernard,marine.bernard35908@yahoo.fr,France,Reims,new,organic_search,2021-10-03
35909,Julien,Durand,julien.durand35909@hotmail.fr,Monaco,Orléans,new,paid_search,2024-01-01
35910,Justine,Marchand,justine.marchand35910@hotmail.fr,France,Saint-Étienne,returning,direct,2022-01-12
35911,Christine,Bernard,christine.bernard35911@hotmail.fr,France,Besançon,new,marketplace,2019-08-08
35912,Emilie,Petit,emilie.petit35912@sfr.fr,France,Lille,new,direct,2022-07-25
35913,Inès,Benali,ines.benali35913@gmail.com,France,Bordeaux,returning,organic_search,2020-01-20
35914,Maëlle,Bertrand,maelle.bertrand35914@gmail.com,France,Caen,returning,organic_search,2019-01-22
35915,Romain,Rezki,romain.rezki35915@free.fr,France,Besançon,VIP,referral,2023-11-21
35916,Elise,Richard,elise.richard35916@gmail.com,France,Rouen,VIP,organic_search,2024-10-02
35917,Eva,Henry,eva.henry35917@gmail.com,France,Nantes,returning,social_media,2021-12-21
35918,Julien,Durand,julien.durand35918@gmail.com,France,Lyon,VIP,social_media,2020-03-18
35919,Maxime,Laurent,maxime.laurent35919@gmail.com,France,Marseille,new,paid_search,2021-09-07
35920,Gabriel,Roussel,gabriel.roussel35920@gmail.com,France,Lyon,returning,paid_search,2019-02-23
35921,François,Garnier,francois.garnier35921@yahoo.fr,France,Orléans,VIP,email,2024-05-08
35922,Florian,Dupont,florian.dupont35922@orange.fr,France,Besançon,new,email,2022-03-19
35923,Margot,Martin,margot.martin35923@gmail.com,France,Tours,new,email,2020-07-29
35924,Arthur,Moreau,arthur.moreau35924@free.fr,France,Dijon,returning,social_media,2023-02-27
35925,Raphaël,Lefevre,raphael.lefevre35925@orange.fr,France,Orléans,new,social_media,2023-02-26
35926,Manon,Guerin,manon.guerin35926@free.fr,France,Tours,returning,email,2020-04-09
35927,Sophie,François,sophie.francois35927@sfr.fr,France,Toulouse,new,direct,2022-05-06
35928,Léo,David,leo.david35928@gmail.com,France,Toulon,new,paid_search,2022-12-01
35929,Jean,Marchand,jean.marchand35929@yahoo.fr,France,Amiens,returning,social_media,2021-09-02
35930,Pauline,Boudjema,pauline.boudjema35930@gmail.com,France,Strasbourg,new,organic_search,2023-05-13
35931,Quentin,Meziane,quentin.meziane35931@gmail.com,France,Brest,new,referral,2020-07-07
35932,Nadia,Robin,nadia.robin35932@gmail.com,France,Rennes,new,paid_search,2021-09-07
35933,Olivier,François,olivier.francois35933@free.fr,France,Toulouse,new,direct,2019-10-05
35934,Mathilde,Chevalier,mathilde.chevalier35934@yahoo.fr,France,Marseille,new,social_media,2023-05-23
35935,Philippe,Garnier,philippe.garnier35935@gmail.com,Suisse,Caen,returning,organic_search,2024-08-24
35936,Arthur,Perrin,arthur.perrin35936@gmail.com,France,Bordeaux,new,direct,2023-03-09
35937,Isabelle,Bernard,isabelle.bernard35937@orange.fr,France,Strasbourg,returning,direct,2020-09-26
35938,Aurélie,Fontaine,aurelie.fontaine35938@yahoo.fr,France,Rouen,returning,social_media,2021-11-09
35939,Margot,Gautier,margot.gautier35939@gmail.com,France,Perpignan,new,referral,2022-07-09
35940,Yasmine,Lefevre,yasmine.lefevre35940@gmail.com,France,Nantes,VIP,marketplace,2021-11-19
35941,Frédéric,Hamid,frederic.hamid35941@laposte.net,Luxembourg,Brest,new,direct,2020-01-24
35942,Elise,Gauthier,elise.gauthier35942@free.fr,France,Paris,new,organic_search,2023-11-22
35943,Mehdi,Dupont,mehdi.dupont35943@free.fr,France,Strasbourg,new,organic_search,2023-01-19
35944,Jade,Leroy,jade.leroy35944@hotmail.fr,France,Tours,returning,direct,2022-09-08
35945,Mathilde,Nicolas,mathilde.nicolas35945@free.fr,France,Nantes,returning,organic_search,2022-03-16
35946,Amira,Lefevre,amira.lefevre35946@gmail.com,France,Toulouse,returning,paid_search,2023-01-10
35947,Léo,Andre,leo.andre35947@orange.fr,France,Saint-Étienne,new,paid_search,2021-08-12
35948,Gabriel,Marchand,gabriel.marchand35948@yahoo.fr,France,Orléans,returning,email,2024-01-19
35949,Marc,Boyer,marc.boyer35949@sfr.fr,France,Dijon,returning,referral,2019-01-20
35950,Emma,Gautier,emma.gautier35950@sfr.fr,France,Tours,new,email,2024-09-27
35951,Clément,Henry,clement.henry35951@gmail.com,France,Nantes,returning,referral,2019-10-06
35952,Nathalie,Petit,nathalie.petit35952@yahoo.fr,France,Toulon,new,email,2024-09-26
35953,Julie,Blanc,julie.blanc35953@orange.fr,France,Amiens,returning,email,2019-02-27
35954,Inès,Hamid,ines.hamid35954@yahoo.fr,France,Amiens,new,paid_search,2020-10-02
35955,Mehdi,Vincent,mehdi.vincent35955@hotmail.fr,France,Marseille,returning,direct,2022-09-24
35956,Emma,Gautier,emma.gautier35956@free.fr,France,Besançon,new,organic_search,2022-04-16
35957,Florian,Girard,florian.girard35957@gmail.com,France,Clermont-Ferrand,new,organic_search,2022-06-21
35958,Marc,Lefevre,marc.lefevre35958@laposte.net,France,Grenoble,new,email,2022-08-05
35959,Antoine,Bernard,antoine.bernard35959@yahoo.fr,Belgique,Le Havre,new,paid_search,2022-08-10
35960,Benoît,François,benoit.francois35960@free.fr,France,Toulon,VIP,organic_search,2019-11-02
35961,Elisa,Fournier,elisa.fournier35961@hotmail.fr,France,Metz,new,paid_search,2019-01-26
35962,Patrick,Martin,patrick.martin35962@hotmail.fr,France,Clermont-Ferrand,VIP,organic_search,2021-12-26
35963,Nicolas,Henry,nicolas.henry35963@yahoo.fr,France,Toulon,VIP,direct,2022-06-13
35964,Florence,Clement,florence.clement35964@gmail.com,France,Orléans,new,organic_search,2021-10-23
35965,Sarah,Garcia,sarah.garcia35965@yahoo.fr,France,Le Havre,returning,paid_search,2022-02-16
35966,Céline,Marchand,celine.marchand35966@yahoo.fr,France,Montpellier,new,paid_search,2023-10-08
35967,Soraya,Nicolas,soraya.nicolas35967@gmail.com,France,Marseille,new,direct,2020-03-02
35968,Éric,Michel,eric.michel35968@gmail.com,France,Angers,new,direct,2022-07-11
35969,Laura,Garcia,laura.garcia35969@gmail.com,France,Reims,new,email,2022-03-30
35970,Thomas,Martin,thomas.martin35970@laposte.net,France,Besançon,new,marketplace,2022-08-05
35971,Lucie,Lambert,lucie.lambert35971@orange.fr,France,Grenoble,returning,referral,2023-11-07
35972,Hugo,Richard,hugo.richard35972@gmail.com,France,Le Havre,returning,organic_search,2024-09-29
35973,Elisa,Mercier,elisa.mercier35973@yahoo.fr,France,Lyon,returning,social_media,2019-12-10
35974,Marine,Fournier,marine.fournier35974@hotmail.fr,France,Toulouse,new,email,2020-03-25
35975,Michel,Rousseau,michel.rousseau35975@free.fr,France,Amiens,returning,marketplace,2021-09-07
35976,Baptiste,Dupont,baptiste.dupont35976@gmail.com,France,Strasbourg,returning,referral,2024-02-04
35977,Amandine,Lefebvre,amandine.lefebvre35977@yahoo.fr,France,Strasbourg,new,direct,2019-05-01
35978,Stéphanie,David,stephanie.david35978@free.fr,France,Rennes,returning,paid_search,2021-01-13
35979,Guillaume,Hamid,guillaume.hamid35979@hotmail.fr,France,Tours,new,organic_search,2019-08-14
35980,Inès,Boudjema,ines.boudjema35980@hotmail.fr,France,Angers,returning,paid_search,2024-07-12
35981,David,Leroy,david.leroy35981@gmail.com,France,Perpignan,new,marketplace,2023-03-04
35982,Adrien,Nicolas,adrien.nicolas35982@hotmail.fr,France,Paris,VIP,organic_search,2019-02-27
35983,Guillaume,Guerin,guillaume.guerin35983@orange.fr,France,Toulon,VIP,direct,2020-01-11
35984,Alice,Boudjema,alice.boudjema35984@yahoo.fr,France,Toulouse,new,organic_search,2021-03-07
35985,Léa,Robin,lea.robin35985@orange.fr,France,Nice,new,referral,2019-04-22
35986,Arthur,Simon,arthur.simon35986@hotmail.fr,France,Montpellier,returning,organic_search,2019-07-10
35987,Sophie,Andre,sophie.andre35987@gmail.com,France,Nice,returning,direct,2023-09-20
35988,Karim,Vincent,karim.vincent35988@free.fr,France,Lille,new,paid_search,2023-09-29
35989,Fatima,Blanc,fatima.blanc35989@laposte.net,France,Saint-Étienne,new,referral,2022-09-20
35990,Sandrine,Rezki,sandrine.rezki35990@gmail.com,France,Tours,returning,paid_search,2020-04-21
35991,Anaïs,Nicolas,anais.nicolas35991@gmail.com,France,Reims,returning,paid_search,2020-10-31
35992,Eva,Mercier,eva.mercier35992@gmail.com,France,Amiens,returning,direct,2023-03-12
